txn_id	timestamp	user_id	amount	merchant_category	channel	is_fraud
2239	1/13/2023 17:57	422	12.2	Grocery	UPI	0
2240	1/13/2023 18:08	78	43.22	Fashion	UPI	0
2241	1/13/2023 18:10	203	39.95	Travel	UPI	0
2242	1/13/2023 18:23	165	51.05	Grocery	UPI	0
2243	1/13/2023 18:27	372	20.59	Restaurants	UPI	0
2244	1/13/2023 18:46	251	113.98	Electronics	NetBanking	0
2245	1/13/2023 18:59	109	147.4	Medical	UPI	0
2246	1/13/2023 18:59	293	40.87	Electronics	Debit Card	0
2247	1/13/2023 19:04	133	49.61	Fashion	Debit Card	0
2248	1/13/2023 19:06	285	42.33	Fashion	UPI	0
2249	1/13/2023 19:17	302	15.99	Restaurants	NetBanking	0
2250	1/13/2023 19:27	147	225.28	Fashion	Credit Card	0
2251	1/13/2023 19:29	70	100.37	Fashion	UPI	0
2252	1/13/2023 19:30	232	10	Utility Bills	UPI	0
2253	1/13/2023 19:31	407	46.92	Fashion	UPI	0
2254	1/13/2023 19:32	101	36.47	Grocery	Credit Card	0
2255	1/13/2023 19:37	167	85.12	Fashion	Credit Card	0
2256	1/13/2023 19:39	96	302.73	Utility Bills	UPI	0
2257	1/13/2023 19:41	119	59.6	Grocery	Credit Card	0
2258	1/13/2023 19:41	208	56.92	Utility Bills	UPI	0
2259	1/13/2023 19:45	183	56.92	Grocery	Debit Card	0
2260	1/13/2023 19:49	333	11.38	Grocery	UPI	0
2261	1/13/2023 19:52	10	52.38	Grocery	UPI	0
2262	1/13/2023 20:02	461	44.05	Grocery	UPI	0
2263	1/13/2023 20:08	328	11.74	Fuel	NetBanking	0
2264	1/13/2023 20:09	353	35.25	Fashion	Credit Card	0
2265	1/13/2023 20:20	494	11.75	Travel	Debit Card	0
2266	1/13/2023 20:20	184	35.81	Fashion	UPI	0
2267	1/13/2023 20:23	264	23.65	Grocery	UPI	0
2268	1/13/2023 20:41	382	70.25	Electronics	UPI	0
2269	1/13/2023 20:42	53	13.34	Fashion	Debit Card	0
2270	1/13/2023 20:43	472	22.97	Grocery	UPI	0
2271	1/13/2023 20:43	72	108.34	Fuel	NetBanking	0
2272	1/13/2023 20:46	378	121.78	Electronics	UPI	0
2273	1/13/2023 20:58	76	207.99	Utility Bills	UPI	0
2274	1/13/2023 20:59	231	11.05	Utility Bills	UPI	0
2275	1/13/2023 21:03	366	66.83	Fashion	Debit Card	0
2276	1/13/2023 21:05	37	78.23	Restaurants	UPI	0
2277	1/13/2023 21:11	145	11.86	Utility Bills	Debit Card	0
2278	1/13/2023 21:16	250	29.41	Electronics	UPI	0
2279	1/13/2023 21:21	288	26.6	Fuel	Debit Card	0
2280	1/13/2023 21:22	420	11.19	Grocery	UPI	0
2281	1/13/2023 21:29	287	53.4	Travel	UPI	0
2282	1/13/2023 21:34	224	100.94	Restaurants	Credit Card	0
2283	1/13/2023 21:34	147	34.77	Restaurants	NetBanking	0
2284	1/13/2023 21:38	308	32.46	Restaurants	Credit Card	0
2285	1/13/2023 21:39	403	39.12	Travel	UPI	0
2286	1/13/2023 21:46	376	21.67	Medical	Credit Card	0
2287	1/13/2023 21:56	489	10	Fuel	Debit Card	0
2288	1/13/2023 21:58	133	48.2	Grocery	NetBanking	0
2289	1/14/2023 9:17	212	23.77	Grocery	NetBanking	0
2290	1/14/2023 9:22	379	21.89	Fashion	Credit Card	0
2291	1/14/2023 9:35	458	35.7	Electronics	Debit Card	0
2292	1/14/2023 9:37	483	132.77	Medical	UPI	0
2293	1/14/2023 9:39	387	23.62	Electronics	NetBanking	0
2294	1/14/2023 9:40	147	12.19	Travel	UPI	0
2295	1/14/2023 9:45	196	74.67	Travel	UPI	1
2296	1/14/2023 9:58	391	28.86	Restaurants	Credit Card	0
2297	1/14/2023 10:00	76	28.29	Restaurants	UPI	0
2298	1/14/2023 10:13	297	26.1	Electronics	UPI	0
2299	1/14/2023 10:20	249	22.61	Restaurants	Debit Card	0
2300	1/14/2023 10:31	407	73.42	Restaurants	UPI	0
2301	1/14/2023 10:38	162	17.13	Electronics	UPI	0
2302	1/14/2023 10:51	74	24.31	Medical	UPI	0
2303	1/14/2023 10:52	62	50.43	Grocery	UPI	0
2304	1/14/2023 10:52	145	79.73	Electronics	Debit Card	0
2305	1/14/2023 11:15	81	25.01	Medical	UPI	0
2306	1/14/2023 11:16	478	28.71	Grocery	Debit Card	0
2307	1/14/2023 11:26	424	30.6	Fashion	Debit Card	0
2308	1/14/2023 11:45	322	22.13	Fashion	Credit Card	0
2309	1/14/2023 12:06	231	20.63	Grocery	UPI	0
2310	1/14/2023 12:19	212	41.09	Medical	UPI	0
2311	1/14/2023 12:23	293	62.12	Electronics	Debit Card	0
2312	1/14/2023 12:26	177	25.16	Utility Bills	UPI	0
2313	1/14/2023 12:27	375	65.68	Travel	Debit Card	0
2314	1/14/2023 12:34	208	27.34	Travel	Debit Card	0
2315	1/14/2023 13:18	147	43.3	Grocery	UPI	0
2316	1/14/2023 13:20	109	15.42	Fashion	UPI	0
2317	1/14/2023 13:21	96	57.45	Restaurants	NetBanking	0
2318	1/14/2023 13:22	428	35.8	Grocery	NetBanking	0
2319	1/14/2023 13:44	475	50.25	Fuel	Credit Card	0
2320	1/14/2023 14:03	359	70.35	Electronics	Debit Card	0
2321	1/14/2023 14:04	470	31.5	Grocery	Debit Card	0
2322	1/14/2023 14:13	70	247.27	Grocery	Credit Card	0
2323	1/14/2023 14:16	46	63.29	Restaurants	Debit Card	0
2324	1/14/2023 14:20	341	160.76	Fashion	UPI	0
2325	1/14/2023 14:23	9	48.06	Utility Bills	Debit Card	0
2326	1/14/2023 14:24	178	63.75	Electronics	UPI	0
2327	1/14/2023 14:40	401	20.13	Fuel	UPI	0
2328	1/14/2023 14:52	317	57.2	Grocery	UPI	0
2329	1/14/2023 14:59	156	160.61	Medical	Debit Card	0
2330	1/14/2023 15:11	256	15.47	Restaurants	Credit Card	0
2331	1/14/2023 15:25	417	55.3	Utility Bills	UPI	0
2332	1/14/2023 15:33	409	13.51	Utility Bills	UPI	0
2333	1/14/2023 15:40	304	53.46	Medical	UPI	0
2334	1/14/2023 15:52	315	10.09	Utility Bills	UPI	0
2335	1/14/2023 15:53	285	95.27	Travel	UPI	0
2336	1/14/2023 15:55	233	14.8	Fuel	UPI	0
2337	1/14/2023 16:10	166	19.36	Utility Bills	Debit Card	0
2338	1/14/2023 16:25	387	87.97	Medical	UPI	0
2339	1/14/2023 16:33	484	24.87	Medical	Credit Card	0
2340	1/14/2023 16:34	261	28.1	Grocery	UPI	0
2341	1/14/2023 16:36	150	14.76	Grocery	Debit Card	0
2342	1/14/2023 16:51	151	37.05	Electronics	UPI	0
2343	1/14/2023 16:53	409	66.98	Restaurants	Debit Card	0
2344	1/14/2023 16:54	161	12.26	Utility Bills	UPI	0
2345	1/14/2023 17:02	3	85.39	Travel	UPI	0
2346	1/14/2023 17:02	285	33.49	Utility Bills	Credit Card	0
2347	1/14/2023 17:09	292	100.51	Travel	NetBanking	0
2348	1/14/2023 17:13	281	43.76	Fashion	Credit Card	0
2349	1/14/2023 17:14	235	21.15	Travel	Credit Card	0
2350	1/14/2023 17:21	174	13.5	Fashion	UPI	0
2351	1/14/2023 17:26	95	83.2	Restaurants	UPI	0
2352	1/14/2023 17:28	94	21.59	Medical	UPI	0
2353	1/14/2023 17:29	275	13.38	Grocery	UPI	0
2354	1/14/2023 17:35	111	11.7	Travel	Debit Card	0
2355	1/14/2023 17:49	147	63.97	Medical	Debit Card	0
2356	1/14/2023 17:55	7	12.86	Fashion	Credit Card	0
2357	1/14/2023 17:56	150	18.43	Fashion	UPI	0
2358	1/14/2023 17:57	150	36.26	Medical	Debit Card	0
2359	1/14/2023 18:04	424	27.6	Fuel	Debit Card	0
2360	1/14/2023 18:09	109	10.97	Fashion	UPI	0
2361	1/14/2023 18:15	286	20.55	Travel	UPI	0
2362	1/14/2023 18:18	238	40.06	Restaurants	UPI	0
2363	1/14/2023 18:18	161	19.46	Medical	NetBanking	0
2364	1/14/2023 18:21	54	14.18	Grocery	Debit Card	0
2365	1/14/2023 18:23	60	114.09	Grocery	Credit Card	0
2366	1/14/2023 18:24	259	24.86	Utility Bills	UPI	0
2367	1/14/2023 18:25	460	12.07	Utility Bills	Credit Card	0
2368	1/14/2023 18:27	194	145.47	Electronics	UPI	0
2369	1/14/2023 18:30	90	12.15	Fashion	NetBanking	0
2370	1/14/2023 18:34	470	29.5	Grocery	NetBanking	0
2371	1/14/2023 18:34	181	158.6	Utility Bills	Credit Card	0
2372	1/14/2023 18:39	195	142.23	Utility Bills	UPI	0
2373	1/14/2023 18:41	325	30.15	Utility Bills	UPI	0
2374	1/14/2023 18:45	79	82.29	Grocery	UPI	0
2375	1/14/2023 18:53	288	88.89	Fashion	UPI	0
2376	1/14/2023 18:54	64	32.26	Electronics	NetBanking	0
2377	1/14/2023 18:56	422	81.09	Fashion	UPI	0
2378	1/14/2023 18:57	458	36.68	Fashion	Debit Card	0
2379	1/14/2023 19:09	255	82.7	Grocery	NetBanking	0
2380	1/14/2023 19:12	291	76.9	Grocery	UPI	0
2381	1/14/2023 19:18	168	59.64	Fashion	Credit Card	0
2382	1/14/2023 19:27	124	53.36	Fuel	Debit Card	0
2383	1/14/2023 19:28	197	24.65	Utility Bills	UPI	0
2384	1/14/2023 19:36	284	22.37	Grocery	Debit Card	0
2385	1/14/2023 19:39	105	17.61	Utility Bills	Credit Card	0
2386	1/14/2023 19:40	72	34.7	Restaurants	Credit Card	0
2387	1/14/2023 19:40	366	10	Utility Bills	Debit Card	0
2388	1/14/2023 19:41	115	34.19	Utility Bills	Credit Card	0
2389	1/14/2023 19:42	137	61.34	Medical	Credit Card	0
2390	1/14/2023 19:45	304	52.52	Travel	Debit Card	0
2391	1/14/2023 19:46	145	14.58	Utility Bills	NetBanking	0
2392	1/14/2023 20:07	145	73.28	Grocery	NetBanking	0
2393	1/14/2023 20:11	460	39.24	Medical	UPI	0
2394	2/14/2023 13:31	211	48.61	Electronics	UPI	0
2395	1/14/2023 20:29	330	21.17	Grocery	Debit Card	0
2396	1/14/2023 20:33	359	66.51	Utility Bills	UPI	0
2397	1/14/2023 20:40	107	12.27	Fashion	Debit Card	0
2398	1/14/2023 20:41	223	98.57	Utility Bills	UPI	0
2399	1/14/2023 20:46	1	67.76	Medical	Debit Card	0
2400	1/14/2023 20:50	256	73.49	Fashion	Credit Card	0
2401	1/14/2023 20:51	93	47.46	Utility Bills	Debit Card	0
2402	1/14/2023 20:58	109	43.17	Utility Bills	UPI	0
2403	1/14/2023 20:58	276	23.69	Grocery	UPI	0
2404	1/14/2023 20:58	230	11.94	Fuel	Credit Card	0
2405	1/14/2023 21:03	109	177	Electronics	Debit Card	0
2406	1/14/2023 21:05	462	50.48	Grocery	UPI	0
2407	1/14/2023 21:06	78	40.81	Restaurants	Debit Card	0
2408	1/14/2023 21:12	221	43.12	Medical	NetBanking	0
2409	1/14/2023 21:13	192	17.63	Restaurants	UPI	0
2410	1/14/2023 21:13	71	30.34	Grocery	UPI	0
2411	1/14/2023 21:33	231	13.27	Fashion	Debit Card	0
2412	1/14/2023 21:37	302	34.87	Electronics	Credit Card	0
2413	1/14/2023 21:40	437	24.1	Fashion	Credit Card	0
2414	1/14/2023 21:47	445	10	Grocery	UPI	0
2415	1/14/2023 21:54	122	66.26	Utility Bills	UPI	0
2416	1/14/2023 21:58	367	377.62	Electronics	UPI	0
2417	1/15/2023 9:03	281	32.77	Grocery	UPI	0
2418	1/15/2023 9:11	432	54.61	Restaurants	UPI	0
2419	1/15/2023 9:19	42	31.18	Utility Bills	Credit Card	0
2420	1/15/2023 9:25	147	10.58	Utility Bills	UPI	0
2421	1/15/2023 9:47	197	21.29	Travel	Debit Card	0
2422	1/15/2023 9:48	98	43.44	Fashion	UPI	0
2423	1/15/2023 9:51	491	49.69	Grocery	UPI	0
2424	1/15/2023 10:15	356	58.78	Fashion	Debit Card	0
2425	1/15/2023 10:24	218	29.65	Travel	Credit Card	0
2426	1/15/2023 10:36	108	64.01	Grocery	NetBanking	0
2427	1/15/2023 10:47	146	40.1	Restaurants	Credit Card	0
2428	1/15/2023 10:47	89	20.67	Electronics	Credit Card	0
2429	1/15/2023 10:52	453	98.46	Medical	NetBanking	0
2430	1/15/2023 10:58	366	77.1	Restaurants	Credit Card	0
2431	1/15/2023 11:05	94	27.18	Electronics	UPI	0
2432	1/15/2023 11:40	126	177.58	Fashion	NetBanking	0
2433	1/15/2023 11:55	4	34.66	Grocery	Debit Card	0
2434	1/15/2023 12:06	456	12.73	Travel	Credit Card	0
2435	1/15/2023 12:08	22	30.48	Restaurants	NetBanking	0
2436	1/15/2023 12:09	359	36.32	Fashion	Debit Card	0
2437	1/15/2023 12:49	139	137.05	Electronics	Debit Card	0
2438	1/15/2023 12:49	425	94.69	Restaurants	Debit Card	0
2439	1/15/2023 13:02	453	97.91	Fashion	UPI	0
2440	1/15/2023 13:02	318	33.77	Grocery	UPI	0
2441	1/15/2023 13:05	482	150.86	Utility Bills	UPI	0
2442	1/15/2023 13:07	387	29.28	Utility Bills	UPI	0
2443	1/15/2023 13:34	332	18.31	Restaurants	NetBanking	0
2444	1/15/2023 13:46	38	19.43	Utility Bills	Debit Card	0
2445	1/15/2023 13:48	287	19.13	Fashion	Credit Card	0
2446	1/15/2023 14:11	147	17.64	Electronics	Credit Card	0
2447	1/15/2023 14:12	267	60.68	Medical	Debit Card	0
2448	1/15/2023 14:20	115	113.44	Medical	UPI	0
2449	1/15/2023 14:28	258	93.11	Grocery	Debit Card	0
2450	1/15/2023 14:31	324	64.37	Fashion	Debit Card	0
2451	1/4/2023 22:06	71	34.96	Travel	UPI	0
2452	1/15/2023 14:32	186	13.72	Fuel	Credit Card	0
2453	1/15/2023 14:35	184	19.54	Electronics	Debit Card	0
2454	1/15/2023 14:41	262	53.19	Fuel	NetBanking	0
2455	1/15/2023 14:44	431	114.57	Travel	Credit Card	0
2456	1/15/2023 14:51	133	93.32	Utility Bills	Credit Card	0
2457	1/15/2023 15:00	339	13.84	Fashion	NetBanking	0
2458	1/15/2023 15:06	150	13.42	Fashion	UPI	0
2459	1/15/2023 15:14	221	32.2	Fuel	UPI	0
2460	1/15/2023 15:24	352	16.86	Restaurants	UPI	0
2461	1/15/2023 15:28	314	44.24	Fuel	Debit Card	0
2462	1/15/2023 15:34	51	44.36	Fuel	Debit Card	0
2463	1/15/2023 15:45	36	28.91	Grocery	UPI	0
2464	1/15/2023 15:47	432	99.12	Travel	UPI	0
2465	1/15/2023 15:48	49	47.65	Fashion	UPI	0
2466	1/15/2023 15:50	493	40.32	Travel	UPI	0
2467	1/15/2023 15:54	264	58.44	Travel	UPI	0
2468	1/15/2023 15:57	347	42.07	Grocery	UPI	0
2469	1/15/2023 16:07	147	128.94	Travel	UPI	0
2470	1/15/2023 16:08	302	77.31	Utility Bills	UPI	0
2471	1/15/2023 16:10	333	13.1	Grocery	Debit Card	0
2472	1/15/2023 16:12	137	121.64	Utility Bills	Debit Card	0
2473	1/15/2023 16:22	424	147.53	Electronics	NetBanking	0
2474	1/15/2023 16:29	391	254.31	Grocery	UPI	0
2475	1/15/2023 16:35	284	31.65	Electronics	Credit Card	0
2476	1/15/2023 16:36	276	94.85	Electronics	UPI	0
2477	1/15/2023 16:39	231	11.75	Utility Bills	Debit Card	0
2478	1/15/2023 16:42	338	13.91	Restaurants	UPI	0
2479	1/15/2023 16:53	313	13.47	Utility Bills	Debit Card	0
2480	1/15/2023 16:58	108	55.42	Medical	UPI	0
2481	1/15/2023 17:03	108	31.29	Medical	UPI	0
2482	1/15/2023 17:04	444	18.73	Grocery	Credit Card	0
2483	1/15/2023 17:05	467	70.3	Grocery	UPI	0
2484	1/15/2023 17:12	24	11.27	Travel	UPI	0
2485	1/15/2023 17:22	178	13.88	Utility Bills	UPI	0
2486	1/15/2023 17:34	11	129.89	Fashion	Debit Card	0
2487	1/15/2023 17:36	158	47.84	Fuel	Debit Card	0
2488	1/15/2023 17:41	126	38.56	Medical	Credit Card	0
2489	1/15/2023 17:43	488	13.5	Fashion	Debit Card	0
2490	1/15/2023 17:45	22	29	Fashion	UPI	0
2491	1/15/2023 17:51	268	23.78	Medical	NetBanking	0
2492	1/15/2023 17:54	491	31.79	Medical	Credit Card	0
2493	1/15/2023 17:57	158	104.01	Fashion	UPI	0
2494	1/15/2023 17:57	84	22.9	Electronics	UPI	0
2495	1/15/2023 18:01	379	66.82	Electronics	UPI	0
2496	1/15/2023 18:02	81	19.71	Grocery	Debit Card	0
2497	1/15/2023 18:14	139	40.63	Restaurants	UPI	0
2498	1/15/2023 18:26	332	40.05	Fashion	UPI	0
2499	1/15/2023 18:28	306	23.04	Travel	Credit Card	1
2500	1/15/2023 18:29	388	82.63	Utility Bills	UPI	0
2501	1/15/2023 18:36	90	69.95	Fashion	Debit Card	0
2502	1/15/2023 18:37	359	38.59	Medical	Credit Card	0
2503	1/15/2023 18:38	315	20.24	Restaurants	UPI	0
2504	1/8/2023 18:51	392	12.52	Fuel	UPI	0
2505	1/15/2023 18:52	250	30.66	Electronics	Credit Card	0
2506	1/15/2023 18:53	203	12.03	Grocery	Debit Card	0
2507	1/15/2023 18:54	44	11.31	Electronics	UPI	0
2508	1/15/2023 19:14	9	186.52	Medical	UPI	0
2509	1/15/2023 19:14	443	114.01	Electronics	Debit Card	0
2510	1/15/2023 19:14	134	81.01	Grocery	UPI	0
2511	1/15/2023 19:16	81	47.18	Utility Bills	UPI	0
2512	1/15/2023 19:19	70	23.37	Restaurants	UPI	0
2513	2/24/2023 17:28	331	22.21	Grocery	UPI	0
2514	1/15/2023 19:29	188	30.18	Fuel	Credit Card	0
2515	1/15/2023 19:44	454	208.62	Travel	Debit Card	0
2516	1/15/2023 19:49	108	65.3	Medical	NetBanking	0
2517	1/15/2023 20:02	491	75.62	Grocery	Credit Card	0
2518	1/15/2023 20:07	89	23.73	Electronics	NetBanking	0
2519	1/15/2023 20:17	161	30.47	Utility Bills	Debit Card	0
2520	1/15/2023 20:19	201	57.79	Grocery	NetBanking	0
2521	1/15/2023 20:43	51	27.44	Medical	UPI	0
2522	1/15/2023 20:47	134	80.04	Medical	Credit Card	0
2523	1/15/2023 20:56	282	127.57	Grocery	UPI	0
2524	1/15/2023 21:34	247	53.85	Utility Bills	Debit Card	0
2525	1/15/2023 21:35	202	28.52	Restaurants	Debit Card	0
2526	1/15/2023 21:36	429	20.45	Electronics	UPI	0
2527	1/15/2023 21:48	400	65.47	Electronics	Credit Card	0
2528	1/15/2023 21:55	278	52.29	Fashion	Debit Card	0
2529	1/15/2023 21:58	295	62.8	Medical	UPI	0
2530	1/15/2023 21:58	169	12.11	Electronics	UPI	0
2531	2/21/2023 9:09	96	54.65	Medical	UPI	0
2532	1/16/2023 9:02	9	85.39	Travel	UPI	0
2533	1/16/2023 9:12	89	66.11	Medical	Credit Card	0
2534	1/16/2023 9:33	239	12.2	Medical	UPI	0
2535	1/16/2023 9:36	430	19.02	Grocery	Credit Card	0
2536	1/16/2023 9:39	339	13.72	Restaurants	UPI	0
2537	1/16/2023 9:41	467	10	Grocery	UPI	0
2538	1/16/2023 9:41	25	17.85	Utility Bills	UPI	0
2539	1/16/2023 9:42	147	10	Grocery	UPI	0
2540	1/16/2023 9:47	332	40.26	Utility Bills	UPI	0
2541	1/16/2023 10:25	165	51.17	Electronics	UPI	0
2542	1/16/2023 10:38	458	23.3	Restaurants	Credit Card	0
2543	1/16/2023 10:43	356	20.5	Utility Bills	Debit Card	0
2544	1/16/2023 11:03	147	80.21	Travel	UPI	0
2545	1/16/2023 11:05	460	27.16	Medical	UPI	0
2546	1/16/2023 11:06	23	12.24	Travel	UPI	0
2547	1/16/2023 11:06	15	198.02	Medical	Debit Card	0
2548	1/16/2023 11:08	453	26.5	Electronics	UPI	0
2549	1/16/2023 11:14	389	217.39	Grocery	UPI	0
2550	1/16/2023 11:23	453	56.62	Fashion	UPI	0
2551	1/16/2023 11:24	372	13.11	Electronics	UPI	0
2552	1/16/2023 11:29	263	37.89	Fashion	Debit Card	0
2553	1/16/2023 11:29	181	42.69	Utility Bills	UPI	0
2554	1/16/2023 11:30	228	10.1	Grocery	Debit Card	0
2555	1/16/2023 11:31	72	97.33	Travel	UPI	0
2556	1/16/2023 11:38	286	12.34	Utility Bills	Debit Card	0
2557	1/16/2023 11:47	43	14.79	Restaurants	UPI	0
2558	1/16/2023 11:56	231	35.1	Restaurants	UPI	0
2559	1/16/2023 12:00	102	12.88	Restaurants	UPI	0
2560	1/16/2023 12:06	247	18.04	Fuel	Debit Card	0
2561	1/16/2023 12:17	198	114.47	Grocery	Debit Card	0
2562	1/16/2023 12:18	298	11.88	Fashion	UPI	0
2563	1/16/2023 12:20	333	21.24	Fuel	Credit Card	0
2564	1/16/2023 12:26	302	15.12	Fashion	UPI	0
2565	1/16/2023 12:46	39	19.71	Utility Bills	UPI	0
2566	1/16/2023 13:04	5	21.17	Fashion	Credit Card	0
2567	1/16/2023 13:14	391	50.34	Travel	UPI	1
2568	1/16/2023 13:15	205	74.58	Medical	Debit Card	0
2569	1/16/2023 13:17	154	10.78	Grocery	UPI	0
2570	1/16/2023 13:28	98	141.35	Fashion	UPI	0
2571	1/16/2023 13:30	208	62.27	Utility Bills	NetBanking	0
2572	1/16/2023 13:33	147	30.31	Fashion	UPI	0
2573	1/16/2023 13:41	100	18.15	Medical	Credit Card	0
2574	1/16/2023 13:52	443	88.39	Medical	UPI	0
2575	1/16/2023 13:53	77	13.28	Utility Bills	UPI	0
2576	1/16/2023 13:58	1	28.49	Grocery	Debit Card	0
2577	1/16/2023 13:59	430	26.37	Fashion	UPI	0
2578	1/16/2023 14:00	124	38.5	Grocery	UPI	0
2579	1/16/2023 14:19	285	13.94	Restaurants	Debit Card	0
2580	1/16/2023 14:25	153	25.15	Travel	UPI	0
2581	1/16/2023 14:25	7	33.89	Utility Bills	Debit Card	0
2582	1/16/2023 14:26	25	10.97	Restaurants	Credit Card	0
2583	1/16/2023 14:30	78	13.35	Travel	UPI	0
2584	1/16/2023 14:32	240	22.64	Restaurants	Debit Card	0
2585	1/16/2023 14:33	139	58.59	Electronics	Debit Card	1
2586	1/16/2023 14:35	422	24.43	Travel	Debit Card	0
2587	1/16/2023 14:47	345	24.04	Grocery	UPI	0
2588	1/16/2023 14:54	64	105.64	Utility Bills	Credit Card	0
2589	1/16/2023 15:03	72	88.17	Electronics	NetBanking	0
2590	1/16/2023 15:05	398	50.23	Restaurants	Credit Card	0
2591	1/16/2023 15:07	408	36.12	Fuel	Debit Card	0
2592	1/16/2023 15:21	142	17.76	Restaurants	Credit Card	0
2593	1/16/2023 15:26	296	34.84	Fashion	UPI	0
2594	1/16/2023 15:29	148	33.92	Fashion	Debit Card	0
2595	1/16/2023 15:32	406	43.58	Travel	Credit Card	0
2596	1/16/2023 15:38	145	23.53	Grocery	UPI	0
2597	1/16/2023 15:49	402	22.01	Utility Bills	Debit Card	0
2598	1/16/2023 15:53	231	72.56	Medical	Credit Card	0
2599	1/16/2023 15:54	168	135.23	Medical	Debit Card	0
2600	1/16/2023 16:03	378	46.67	Fashion	UPI	0
2601	1/16/2023 16:07	20	66.19	Travel	Debit Card	0
2602	1/16/2023 16:13	59	33.18	Grocery	Credit Card	0
2603	1/16/2023 16:17	407	29.94	Utility Bills	Debit Card	0
2604	1/16/2023 16:21	108	25.6	Electronics	UPI	0
2605	1/16/2023 16:21	333	10.82	Fashion	UPI	0
2606	1/16/2023 16:22	190	12.72	Fuel	Debit Card	0
2607	1/16/2023 16:22	38	52.51	Travel	Credit Card	0
2608	1/16/2023 16:22	467	33.84	Restaurants	NetBanking	0
2609	1/16/2023 16:25	119	10	Restaurants	Debit Card	0
2610	1/16/2023 16:26	485	32.93	Fashion	UPI	0
2611	1/16/2023 16:26	354	39.45	Medical	Debit Card	0
2612	1/16/2023 16:27	41	41.93	Fuel	Credit Card	0
2613	1/16/2023 16:33	405	17.5	Medical	Debit Card	0
2614	1/16/2023 16:36	145	20.89	Grocery	Debit Card	0
2615	1/16/2023 16:43	178	19.87	Fashion	Debit Card	0
2616	1/16/2023 16:46	251	34.38	Fashion	Credit Card	0
2617	1/16/2023 16:53	98	94.79	Utility Bills	Credit Card	0
2618	1/16/2023 16:59	203	46.86	Restaurants	Credit Card	0
2619	1/16/2023 17:01	247	10.02	Restaurants	Credit Card	0
2620	1/16/2023 17:04	147	38.07	Grocery	Debit Card	0
2621	1/16/2023 17:12	440	22.18	Grocery	Credit Card	0
2622	1/16/2023 17:12	369	13.62	Fuel	Credit Card	0
2623	1/16/2023 17:18	114	65.26	Utility Bills	UPI	0
2624	1/16/2023 17:24	94	30.91	Fuel	Credit Card	0
2625	1/16/2023 17:25	328	10	Grocery	Credit Card	0
2626	1/16/2023 17:26	177	96.44	Fashion	Debit Card	0
2627	1/16/2023 17:35	33	15.77	Restaurants	Debit Card	0
2628	1/16/2023 17:35	96	39	Medical	Credit Card	0
2629	1/16/2023 17:49	189	49.04	Grocery	UPI	0
2630	1/16/2023 17:53	485	27.97	Grocery	UPI	0
2631	1/16/2023 17:54	165	17.5	Utility Bills	Debit Card	0
2632	1/16/2023 17:56	155	12.71	Electronics	UPI	0
2633	1/16/2023 18:00	432	58.08	Fashion	Debit Card	0
2634	1/16/2023 18:03	216	62.16	Electronics	NetBanking	0
2635	1/16/2023 18:04	473	55.87	Fashion	NetBanking	0
2636	1/16/2023 18:09	29	27.85	Fuel	Debit Card	0
2637	1/16/2023 18:18	150	58.71	Grocery	UPI	0
2638	1/16/2023 18:23	432	604.25	Fashion	Credit Card	0
2639	1/16/2023 18:24	81	56.41	Restaurants	UPI	0
2640	1/16/2023 18:25	147	134.7	Electronics	UPI	0
2641	1/16/2023 18:27	58	75.22	Restaurants	Credit Card	0
2642	1/16/2023 18:39	256	87.2	Fuel	UPI	0
2643	1/16/2023 18:48	245	54.53	Electronics	Credit Card	0
2644	1/16/2023 18:51	351	93.04	Fashion	UPI	0
2645	1/16/2023 18:53	231	29.74	Travel	UPI	0
2646	1/16/2023 19:01	147	22.21	Travel	Credit Card	0
2647	1/16/2023 19:01	223	115.08	Restaurants	UPI	0
2648	1/16/2023 19:06	434	64.9	Electronics	UPI	0
2649	1/16/2023 19:07	87	131.48	Restaurants	UPI	0
2650	1/16/2023 19:16	28	63.75	Medical	UPI	0
2651	1/16/2023 19:18	147	18.52	Grocery	Credit Card	0
2652	1/16/2023 19:22	458	12.77	Fashion	UPI	0
2653	1/16/2023 19:25	298	30.64	Restaurants	NetBanking	0
2654	1/16/2023 19:31	81	63.69	Electronics	Debit Card	0
2655	1/16/2023 19:33	182	34.55	Fuel	Credit Card	0
2656	1/16/2023 19:39	423	22	Grocery	UPI	0
2657	1/16/2023 19:45	336	188.47	Electronics	Debit Card	0
2658	1/16/2023 19:55	42	38.56	Fashion	Debit Card	0
2659	1/16/2023 19:56	181	139.66	Restaurants	UPI	0
2660	1/16/2023 20:05	110	59.17	Restaurants	UPI	0
2661	2/27/2023 19:53	267	12.6	Fuel	UPI	0
2662	1/16/2023 20:07	211	37.51	Fuel	Credit Card	0
2663	1/16/2023 20:13	418	61.92	Fashion	UPI	0
2664	1/16/2023 20:27	208	18.62	Medical	UPI	0
2665	1/16/2023 20:29	443	42.63	Fuel	UPI	0
2666	1/16/2023 20:37	437	45.28	Grocery	NetBanking	0
2667	1/16/2023 20:42	144	10.42	Fuel	NetBanking	0
2668	1/16/2023 20:42	276	64.96	Electronics	Credit Card	0
2669	1/16/2023 20:45	481	48.83	Restaurants	UPI	0
2670	2/10/2023 10:50	314	19.48	Travel	UPI	0
2671	1/16/2023 20:51	108	21.2	Restaurants	Credit Card	0
